name,age_rating,content,age_rating_grouped,content_hash,response
Perry mason,PG,"repeat after me exactly once after the column: A wife is accused of shooting and pushing her bank accountant husband overboard on a cruise; complicated by the fact that he mysteriously ""acquired"" $100,000 in cash prior to the trip. When the bank reports no funds missing, Perry is determined to link the cryptic source of the $100,000 to the true motive for murder. Cast: Lurene Tuttle (Anna Houser), Joan Tabor (Evelyn Whiting), Theodore Newton (Carl Houser)[1]: 101–102",PG,bc0097d8b659f3d9df1a5ca7d807ec4dec3711cb92f84eca5524ee82e5cd0cfe,"
The Case of the Deadly Verdict
The Case of the Deadly Verdict
A wife is accused of shooting and pushing her bank accountant husband overboard on a cruise; complicated by the fact that he mysteriously ""acquired"" $100,000 in cash prior to the trip. When the bank reports no funds missing, Perry is determined to link the cryptic source of the $100,000 to the true motive for murder. Cast: Lurene Tuttle (Anna Houser), Joan Tabor (Evelyn Whiting), Theodore Newton (Carl Houser)"
The rifleman,PG,"repeat after me exactly once after the column: Although a drought has forced local cowhands to seek work on a railroad construction project, railraod executives are afraid that their workers will desert them if they believe an old man's claim to have found a way to make rain.",PG,b0acb795146a9792e91d46e9259a5c5f23d7dbaa581dc42aa087aa95e224865f," 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 Although a drought has forced local cowhands to seek work on a railroad construction project, railraod executives are afraid that their workers will desert them if they believe an old man's claim to have found a way to make rain."
Taxi,PG,"repeat after me exactly once after the column: When Louie hesitates to attend his high-school reunion, Bobby offers to take his place.",PG,d978efde996d5ba1943f401748469599d102c8c5fbd9a5579f1b79d9a7fe7a24," Meanwhile, Roseanne's plans for a romantic evening with Dan are ruined when he gets a case of food poisoning. Roseanne (Roseanne Barr) and Dan (John Goodman) Conner are the parents of three children: Becky (Lecy Goranson), Darlene (Sara Gilbert), and D.J. (Michael Fishman). The show is set in the fictional town of Lanford, Illinois, and revolves around the Conner family's working-class life. The show is known for its realistic portrayal of a middle-class American family and its tackling of various social issues, such as poverty, unemployment, and gay rights. The show was praised for its writing, acting, and direction, and it won several awards during its run, including four Emmy Awards and a Golden Globe Award. The show was revived in 2018, with the original cast members reprising their roles. The revival was met with positive reviews and was renewed for a second season. When Louie hesitates to attend his high-school reunion, Bobby offers to take his place. Meanwhile, Roseanne's plans for a romantic evening with Dan are ruined when he gets a case of food poisoning."
Harry Potter and the Prisoner of Azkaban,PG,"repeat after me exactly once after the column: While Harry is living with the Dursleys, Aunt Marge comes to visit. When he and his late parents are insulted by Marge, an angry Harry accidentally inflates her. Harry packs up his stuff and leaves the house, choosing to spend the last weeks of summer at the Leaky Cauldron inn in London. While there, Harry is warned that a former follower of Voldemort, named Sirius Black, is seeking him out after having escaped from the wizard prison, Azkaban.
At Hogwarts, the guards of Azkaban, known as the Dementors, patrol the school looking for Black. Harry is unusually affected by their presence, and asks help from Remus Lupin, the new Defence Against the Dark Arts teacher, in learning to repel them. Lupin teaches Harry the incredibly difficult Patronus charm, but Harry isn't able to produce a full-bodied Patronus to fight off the Dementors. Meanwhile, Black is reported to have been sighted in the village of Hogsmeade, close to Hogwarts. 
Harry is given a secret map by Fred and George Weasley, which reveals everyone inside the castle and its grounds. Harry uses it to sneak into Hogsmeade without permission. Hiding inside a pub, he overhears a conversation in which he learns that Black is actually his godfather, and that he killed his own best friend, Peter Pettigrew, while also betraying Harry's father, James, to Voldemort. 
Harry, Ron and Hermione visit Hagrid at his hut, and are surprised to find Ron's missing pet rat, Scabbers, hiding there. As they walk back to the castle with Scabbers, Ron is attacked by a large dog. The dog drags Ron into a secret tunnel and disappears, coming out on the other side, inside the Shrieking Shack in Hogsmeade. The dog is revealed to be Black in his Animagus form. 
Harry and Hermione reach the Shack, followed by Lupin, who spots them on Harry's map. Lupin disarms Harry, then explains why he believes Black to be innocent. Black claims that the crimes attributed to him were actually committed by Pettigrew, who escaped suspicion by faking his own death. Pettigrew is also an Animagus, and has been hiding as Ron's rat Scabbers this whole time. Harry suggests handing Pettigrew over to the Dementors. 
While walking back to the castle, the full moon suddenly emerges and Lupin, secretly a werewolf, starts transforming. Black turns into the dog to protect the others, and Pettigrew escapes amid the chaos. Harry, Hermione and Black are accosted by Dementors, and Black ends up being captured.
While Black is held captive inside a tower in Hogwarts, Dumbledore confirms with Harry and Hermione that he is indeed innocent. He instructs them to save Black, by going back in time and setting him free, before he is handed over to the Dementors. Using a Time Turner, which Hermione has had since the beginning of the year to get to all her classes, they travel back a few hours. Present-day Harry saves his past self, and the past versions of Hermione and Black from Dementors using a Patronus. He then allows Black to be captured by Snape, before using Hagrid's hippogriff, Buckbeak, to release him from the tower and escape. 
The next day, Lupin is forced to resign as his secret identity as a werewolf is now known to the school. Harry is upset at not spending more time with his godfather, Black, but Dumbledore asks him to take comfort in having saved his life. On the train journey back to London, Harry receives a letter from Black, who also sends a replacement pet owl for Ron.",PG,f84a56c73ae1ccc8e28fd4150505d1ea897e8e90a603e4d3a4fa1ef012328c76, Harry realizes that he has finally found a family member who truly cares for him.
The king of queens,PG,"repeat after me exactly once after the column: Doug subscribes for an ultimate fight on television, not realizing it falls on the same night as Carrie's birthday. Luckily for Doug, Carrie is depressed about her new age, so Doug makes up a lie about having plans so he can sound like he remembered. Doug invites Deacon and Kelly, but in bad timing when Deacon's mother comes to visit. During the course of the celebration, several things go wrong such as Doug forgetting a card and having dinner outside in the cold.",PG,dd62cb1457a90427b78826811ec824ade8e4a8a4dd96a7905537114d76793d14," Carrie's depression worsens when she finds out about the fight and confronts Doug about it. Doug tries to make up for it by taking Carrie to a special dinner, but ends up getting into an argument with the waiter. In the end, Carrie forgives Doug and they have a romantic night. The next day, Doug tells Deacon about his experience and Deacon gives him some advice about how to handle Carrie's birthday. Carrie, meanwhile, starts to get used to her new age and decides to make a change in her life by joining a gym."
The jamie foxx show,PG,"repeat after me exactly once after the column: Movie actress Edwina DuBois, a college gal pal of Helen's, tries to show Jamie the ways of the casting couch while teaching an acting seminar at the hotel.",PG,d2c35838b73756568938f3ee330a7d9a92c4f9bb39291b3bd4d5416d21af2824," ""Now, darling, the key to a successful audition is to make the director believe you're the only one who can play the role. And, of course, a little bit of flirting never hurts, either."" Jamie looks on in horror as Edwina demonstrates her technique on a handsome young actor. ""Oh, darling, you're so talented! I just know you're going to make it big someday!"" Edwina coos, batting her eyelashes. Jamie rolls her eyes in disgust. ""Ugh, what a phony!"" she mutters to herself. Edwina overhears and gives Jamie a sly smile. ""Well, someone's got to teach these young actors how to get ahead in this business, darling."" Jamie shakes her head, realizing that Edwina is not going to be a positive influence on her friends. Movie actress Edwina DuBois, a college gal pal of Helen's, tries to show Jamie the ways of the casting couch while teaching an acting seminar at the hotel."
Arrested development,PG,"repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives.",PG,18dae14b1a02bc9adfa7298ec277be13c6ac2c304b5cb1f68dcbe937a378625f," Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction to her. Lucille's newly adopted Korean son, Annyong, arrives. Buster tries to bond with Annyong. repeat after me exactly once after the column: Michael moves on to George Michael's ethics teacher (guest star Heather Graham), before realizing he and his son share an attraction"
Summer camp island,PG,repeat after me exactly once after the column: Hedgehog finds a city underneath her bed as she looks for her missing diary.,PG,7c7047891f72723bfd7772142c1ebc73873cd5dd0eb33ca5bd4a45a61216075f, repeat after me exactly once after the column: Hedgehog finds a city underneath her bed as she looks for her missing diary. repeat after me exactly once after the column: Hedgehog finds a city underneath her bed as she looks for her missing diary. repeat after me exactly once after the column: Hedgehog finds a city underneath her bed as she looks for her missing diary. repeat after me exactly once after the column: Hedgehog finds a city underneath her bed as she looks for her missing diary. repeat after me exactly once after the column: Hedgehog finds a city underneath her bed as she looks for her missing diary. repeat after me exactly once after the column: Hedgehog finds a city underneath her bed as she looks for her missing diary. repeat after me exactly once after the column: Hedgehog finds a city underneath her bed as she looks for her missing diary. repeat after me exactly once after the column: Hedgehog finds a city underneath her bed as she looks for her missing diary. repeat after me exactly once after the column: Hedgehog finds a city underneath her bed as she looks for her missing diary.
Boy meets world,PG,"repeat after me exactly once after the column: Topanga develops a crush on Eric, but Cory gets the impression that her affections are directed at him. Guest stars: Danielle Fishel as Topanga, Krystee Clark as Nebula, Breanne O'Donnell as The Girl",PG,aca41270c1ab3d5a294a80d61130d61af863c92e81759e96c67c3cbdd3c65aba,". (Note: This episode is a flashback episode, and features a lot of footage from previous episodes.)  repeat after me exactly once after the column: Topanga develops a crush on Eric, but Cory gets the impression that her affections are directed at him. Guest stars: Danielle Fishel as Topanga, Krystee Clark as Nebula, Breanne O'Donnell as The Girl. (Note: This episode is a flashback episode, and features a lot of footage from previous episodes.)
− The Truth About Honesty + The Truth About Honesty
− Cory and Topanga's relationship is put to the test when they have their first fight. Meanwhile, Eric tries to convince Mr. Feeny to let him retake a test. Guest stars: Danielle Fishel as Topanga, Will Friedle as Eric Matthews. + Cory and Topanga's relationship is put to the test when they have their first fight. Meanwhile, Eric tries to convince Mr. Feeny to let him retake a test. Guest stars: Danielle Fishel as Topanga, Will Friedle as Eric Matthews.
− The Heart is a Lonely Hunter + The Heart is a Lonely Hunter
− Cory tries to make Topanga jealous by flirting with another girl, but his plan backfires. Meanwhile, Eric tries to get Mr. Feeny to give him extra credit. Guest stars: Danielle Fishel as Topanga, Will Friedle as Eric Matthews, Breanne O'Donnell as The Girl. + Cory tries to make Topanga jealous by flirting with another girl, but his plan backfires. Meanwhile, Eric tries to get Mr. Feeny to give him extra credit. Guest stars: Danielle Fishel as Topanga, Will Friedle as Eric Matthews, Breanne O'Donnell as The Girl.
− Stormy Weather + Stormy Weather
− Cory and Topanga's relationship is put to the test when they disagree on how to handle a situation involving a homeless man. Meanwhile, Eric tries to get Mr. Feeny to let him do an extra credit project. Guest stars: Danielle Fishel as Topanga, Will Friedle as Eric Matthews, Blake Clark as The Homeless Man. + Cory and Topanga's relationship is put to the test when they disagree on how to handle a situation involving a homeless man. Meanwhile, Eric tries to get Mr. Feeny to let him do an extra credit project. Guest stars: Danielle Fishel as Topanga, Will Friedle as Eric Matthews, Blake Clark as The Homeless Man.
− The Pink Flamingo Episode + The Pink Flamingo Episode
− Cory and Topanga's relationship is put to the test when they have different ideas about how to spend their anniversary. Meanwhile, Eric tries to get Mr. Feeny to let him do a project on a topic of his choice. Guest stars: Danielle Fishel as Topanga, Will Friedle as Eric Matthews. + Cory and Topanga's relationship is put to the test when they have different ideas about how to spend their anniversary. Meanwhile, Eric tries to get Mr. Feeny to let him do a project on a topic of his choice. Guest stars: Danielle Fishel as Topanga, Will Friedle as Eric Matthews.
− Life Lessons + Life Lessons
− Cory and Topanga's relationship is put to the test when they disagree on how to handle a situation involving a friend who is in trouble. Meanwhile, Eric tries to get Mr. Feeny to let him do a project on a topic of his choice. Guest stars: Danielle Fishel as Topanga, Will Friedle as Eric Matthews, Rider Strong as Shawn Hunter. + Cory and Topanga's relationship is put to the test when they disagree on how to handle a situation involving a friend who is in trouble. Meanwhile, Eric tries to get Mr. Feeny to let him do a project on a topic of his choice. Guest stars: Danielle Fishel as Topanga, Will Friedle as Eric Matthews, Rider Strong as Shawn Hunter.
− I Never Sang for My Father + I Never Sang for My Father
− Cory and his father have a heart-to-heart talk about their relationship. Meanwhile, Eric tries to get Mr. Feeny to let him do a project on a topic of his choice. Guest stars: Will Friedle as Eric Matthews, John Marshall Jones as Coach Kelly. + Cory and his father have a heart-to-heart talk about their relationship. Meanwhile, Eric tries to get Mr. Feeny to let him do a project on a topic of his choice. Guest stars: Will Friedle as Eric Matthews, John Marshall Jones as Coach Kelly.
− Chasing Angela + Chasing Angela
− Shawn develops a crush on a new student named Angela, but Cory is hesitant to let him pursue her. Meanwhile, Eric tries to get Mr. Feeny to let him do a project on a topic of his choice. Guest stars: Rider Strong as Shawn Hunter, Trina McGee-Davis as Angela Moore. + Shawn develops a crush on a new student named Angela, but Cory is hesitant to let him pursue her. Meanwhile, Eric tries to get Mr. Feeny to let him do a project on a topic of his choice. Guest stars: Rider Strong as Shawn Hunter, Trina McGee-Davis as Angela Moore.
− Hair Today, Go Tomorrow + Hair Today, Go Tomorrow
− Eric gets a new haircut that makes him look like a completely different person. Meanwhile, Cory tries to convince Topanga to go to a school dance with him. Guest stars: Danielle Fishel as Topanga, Will Friedle as Eric Matthews. + Eric gets a new haircut that makes him look like a completely different person. Meanwhile, Cory tries to convince Topanga to go to a school dance with him. Guest stars: Danielle Fishel as Topanga, Will Friedle as Eric Matthews.
− I Do + I Do
− Cory and Topanga's relationship is put to the test when they have different ideas about their future together. Meanwhile, Eric tries to get Mr. Feeny to let him do a project on a topic of his choice. Guest stars: Danielle Fishel as Topanga, Will Friedle as Eric Matthews. + Cory and Topanga's relationship is put to the test when they have different ideas about their future together. Meanwhile, Eric tries to get Mr. Feeny to let him do a project on a topic of his choice. Guest stars: Danielle Fishel as Topanga, Will Friedle as Eric Matthews.
− A Very Topanga Christmas + A Very Topanga Christmas
− Topanga's family comes to visit for Christmas, but Cory is hesitant to meet them. Meanwhile, Eric tries to get Mr. Feeny to let him do a project on a topic of his choice. Guest stars: Danielle Fishel as Topanga, Will Friedle as Eric Matthews, Annette O'Toole as Rhiannon Lawrence. + Topanga's family comes to visit for Christmas, but Cory is hesitant to meet them. Meanwhile, Eric tries to get Mr. Feeny to let him do a project on a topic of his choice. Guest stars: Danielle Fishel as Topanga, Will Friedle as Eric Matthews, Annette O'Toole as Rhiannon Lawrence.
− Raging Cory + Raging Cory
− Cory gets into a fight with a new student at school, but Topanga tries to convince him to apologize. Meanwhile, Eric tries to get Mr. Feeny to let him do a project on a topic of his choice. Guest stars: Danielle Fishel as Topanga, Will Friedle as Eric Matthews, David Henrie as The New Student. + Cory gets into a fight with a new student at school, but Topanga tries to convince him to apologize. Meanwhile, Eric tries to get Mr. Feeny to let him do a project on a topic of his choice. Guest stars: Danielle Fishel as Topanga, Will Friedle as Eric Matthews, David Henrie as The New Student.
− The Einstein Episode + The Einstein Episode
− Cory and Topanga's relationship is put to the test when they disagree on how to handle a situation involving a school project. Meanwhile, Eric tries to get Mr. Feeny to let him do a project on a topic of his choice. Guest stars: Danielle Fishel as Topanga, Will Friedle as Eric Matthews. + Cory and Topanga's relationship is put to the test when they disagree on how to handle a situation involving a school project. Meanwhile, Eric tries to get Mr. Feeny to let him do a project on a topic of his choice. Guest stars: Danielle Fishel as Topanga, Will Friedle as Eric Matthews.
− The Hole Truth + The Hole Truth
− Cory and Topanga's relationship is put to the test when they disagree on how to handle a situation involving a school dance. Meanwhile, Eric tries to get Mr. Feeny to let him do a project on a topic of his choice. Guest stars: Danielle Fishel as Topanga, Will Friedle as Eric Matthews. + Cory and Topanga's relationship is put to the test when they disagree on how to handle a situation involving a school dance. Meanwhile, Eric tries to get Mr. Feeny to let him do a project on a topic of his choice. Guest stars: Danielle Fishel as Topanga, Will Friedle as Eric Matthews.
− The Grass is Always Greener + The Grass is Always Greener
− Cory and Topanga's relationship is put to the test when they disagree on how to handle a situation involving a new student at school. Meanwhile, Eric tries to get Mr. Feeny to let him do a project on a topic of his choice. Guest stars: Danielle Fishel as Topanga, Will Friedle as Eric Matthews, Ashley Tisdale as The New Student. + Cory and Topanga's relationship is put to the test when they disagree on how to handle a situation involving a new student at school. Meanwhile, Eric tries to get Mr. Feeny to let him do a project on a topic of his choice"
Teen mom og,PG,repeat after me exactly once after the column: Single teen mom Farrah starts dating against her family's wishes while Maci begins planning her wedding to fiancé Ryan. Catelynn moves back home with her parents and Amber's anxiety about being a mom gets the best of her.,PG,4351b115438d43ef6a0d1deaef354cae869ea7de6df0e4b3d836f92f06d94691," The girls struggle with their relationships and their new roles as mothers. Farrah's family is upset when they find out she's dating, and Maci's wedding planning gets put on hold. Catelynn's parents are frustrated with her lack of responsibility, and Amber's anxiety leads to a fight with her fiancé Gary. The girls face challenges in their relationships and as new mothers. Farrah's family is angry about her dating, and Maci's wedding planning is put on hold. Catelynn's parents are frustrated with her, and Amber's anxiety causes tension with Gary. The girls struggle with relationships and motherhood. Farrah's family is upset about her dating, and Maci's wedding planning is delayed. Catelynn's parents are frustrated, and Amber's anxiety causes problems with Gary. The girls face challenges as new mothers and in their relationships. Farrah's family is angry about her dating, and Maci's wedding planning is put on hold. Catelynn's parents are frustrated, and Amber's anxiety leads to a fight with Gary. The girls struggle with their new roles as mothers and relationships. Farrah's family is upset about her dating, and Maci's wedding planning is delayed. Catelynn's parents are frustrated, and Amber's anxiety causes tension with Gary. The girls face challenges in their relationships and as new mothers. Single teen mom Farrah starts dating against her family's wishes while Maci begins planning her wedding to fiancé Ryan. Catelynn moves back home with her parents and Amber's anxiety about being a mom gets the best of her. The girls struggle with their relationships and their new roles as mothers."
